Algorithm,Benchmark,Rep,Seed,Evals,MaxDepth,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
GP,SMALLEST,10,-65873155,2048,7,0.029225,0.971604848308,0.032265,0.968743491255,if (I)< iload_3 iload_4 return_void print_int iload_3 return_void return_void print_int iload_4
GP,SMALLEST,11,-78372927,2048,7,0.0312375,0.969708723742,0.03540375,0.965806816906,if (I)<= iload_4 iload_3 return_void return_void print_int iload_4 return_void return_void print_int iload_3
GP,SMALLEST,12,-78642608,2048,7,0.0698875,0.934677711442,0.0755925,0.929720130998,return_void print_int iload_2
GP,SMALLEST,13,44489992,2048,7,0.02985,0.971015196388,0.0341375,0.966989399379,concat concat concat if (I)<= iload_2 iload_3 iload_2 return_void print_int iload_3 return_void print_int iload_2 concat iload_2 if (I)<= iload_3 iload_3 iload_2 nop return_void print_int iload_1
GP,SMALLEST,14,90222002,2048,7,0.0589875,0.944298209375,0.0774925,0.928080705898,return_void return_void print_int iload_3
GP,SMALLEST,15,-67528910,2048,7,0.03175,0.969227041434,0.03266,0.968372939787,if (I)<= iload_1 iload_3 return_void print_int iload_1 return_void return_void print_int iload_3
GP,SMALLEST,16,-86097362,2048,7,0.0264,0.974279033515,0.0336,0.967492260062,if (I)<= iload_1 iload_2 return_void print_int iload_1 return_void print_int iload_2
GP,SMALLEST,17,-77483149,2048,7,0.0262625,0.974409568702,0.02973875,0.971120102065,if (I)< iload_4 iload_2 return_void print_int iload_4 return_void return_void print_int iload_2
GP,SMALLEST,18,-56652992,2048,7,0.017125,0.983163328008,0.01929375,0.98107145266,if (I)< iload_3 iload_4 if (I)<= iload_3 iload_1 return_void return_void print_int iload_3 return_void print_int iload_1 return_void print_int iload_4
GP,SMALLEST,19,-77696976,2048,7,0.0767375,0.928731468905,0.0813675,0.924754997723,return_void return_void return_void print_int iload_1
GP,SMALLEST,20,8881839,2048,7,0.0260875,0.974575754992,0.03160625,0.969362099154,if (I)<= iload_1 iload_3 return_void print_int iload_1 return_void print_int iload_3
GP,SMALLEST,21,25607318,2048,7,0.072575,0.932335734098,0.076365,0.929052877044,return_void print_int iload_1
GP,SMALLEST,22,-28765734,2048,7,0.0646875,0.939242735544,0.07438875,0.930761793625,concat return_void return_void print_int iload_1 return_void return_void return_void print_int iload_1
GP,SMALLEST,23,33396949,2048,7,0.0281375,0.97263255158,0.03223625,0.968770472845,if (I)< iload_1 iload_3 return_void print_int iload_1 return_void print_int iload_3
GP,SMALLEST,24,-39947983,2048,7,0.07165,0.9331404843,0.07620125,0.929194237602,return_void return_void return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,25,-52489591,2048,7,0.062375,0.94128721026,0.07429625,0.930841934895,return_void return_void print_int iload_3
GP,SMALLEST,26,57976777,2048,7,0.024975,0.975633552038,0.03332125,0.967753251953,if (I)< iload_2 iload_1 return_void print_int iload_2 concat return_void print_int iload_1 concat print_int iload_2 concat iload_3 return_void nop
GP,SMALLEST,27,52693374,2048,7,0.06225,0.941397975994,0.07282125,0.932121730437,return_void return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,28,81394293,2048,7,0.071975,0.93285757597,0.07578125,0.929557007988,return_void print_int iload_4
GP,SMALLEST,29,-81133780,2048,7,0.06535,0.938658656779,0.070045,0.934540136162,return_void return_void print_int iload_1
GP,SMALLEST,30,53456666,2048,7,0.0714,0.933358222886,0.07544875,0.929844402162,return_void return_void return_void print_int iload_3
GP,SMALLEST,1,-38695769,4096,7,0.0665125,0.937635517633,0.075405,0.929882230416,return_void return_void print_int iload_3
GP,SMALLEST,2,-74261996,4096,7,0.0243875,0.976193090993,0.031995,0.968996942815,concat concat concat if (I)< iload_3 iload_2 return_void print_int iload_3 return_void print_int iload_2 if (I)<= iload_3 iload_3 concat print_int iload_3 iload_4 nop print_int iload_4 print_int iload_3
GP,SMALLEST,3,-27692529,4096,7,0.02215,0.978329990706,0.02259625,0.977903058025,if (I)< iload_3 iload_1 if (I)<= iload_2 iload_3 return_void print_int iload_2 return_void return_void print_int iload_3 return_void return_void return_void print_int iload_1
GP,SMALLEST,4,-94422556,4096,7,0.028025,0.972738989811,0.03402125,0.967098113312,if (I)< iload_2 iload_4 return_void print_int iload_2 return_void print_int iload_4
GP,SMALLEST,5,29978342,4096,7,0.069775,0.9347760043,0.075255,0.930011950654,return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,6,-5119454,4096,7,0.0750125,0.930221741608,0.077535,0.928044100656,return_void return_void return_void print_int iload_1
GP,SMALLEST,7,57294912,4096,7,0.0754875,0.929810899708,0.079985,0.925938786187,return_void return_void print_int iload_2
GP,SMALLEST,8,-64102048,4096,7,0.0240875,0.976479060627,0.03246625,0.968554662198,if (I)<= iload_3 iload_2 return_void print_int iload_3 concat return_void return_void print_int iload_2 return_void print_int iload_3
GP,SMALLEST,9,-15209181,4096,7,0.0727375,0.932194502383,0.0774475,0.928119467538,return_void print_int iload_3
GP,SMALLEST,10,-87442764,4096,7,0.0307875,0.970132059227,0.033275,0.967796569161,if (I)<= iload_3 iload_2 return_void print_int iload_3 return_void return_void print_int iload_2
GP,SMALLEST,11,-24160073,4096,7,0.069975,0.934601275731,0.07350625,0.931526947328,return_void print_int iload_1
GP,SMALLEST,12,-69729302,4096,7,0.0181,0.982221785679,0.023705,0.976843914995,if (I)<= iload_4 iload_1 return_void print_int iload_4 concat if (I)<= iload_1 iload_3 concat return_void print_int iload_1 iload_3 print_int iload_3 concat return_void nop if (I)<= iload_3 iload_3 print_int iload_4 if (I)< iload_3 iload_1 print_int iload_3 return_void nop
GP,SMALLEST,13,31288818,4096,7,0.062,0.941619585687,0.073085,0.931892627331,return_void return_void return_void print_int iload_1
GP,SMALLEST,14,31621576,4096,7,0.0153875,0.984845686991,0.02156625,0.978889034363,concat concat if (I)<= iload_4 iload_1 concat iload_4 if (I)<= iload_4 iload_3 iload_1 return_void print_int iload_3 return_void print_int iload_1 return_void print_int iload_4 return_void print_int iload_3
GP,SMALLEST,15,-71815019,4096,7,0.028725,0.972077085713,0.0313975,0.96955829348,if (I)<= iload_4 iload_1 return_void return_void return_void return_void return_void print_int iload_4 return_void print_int iload_1
GP,SMALLEST,16,35487873,4096,7,0.0285375,0.97225429311,0.032125,0.968874894029,concat concat concat if (I)<= iload_3 iload_4 iload_1 return_void return_void print_int iload_4 return_void print_int iload_3 concat return_void return_void print_int iload_3 print_int iload_3 if (I)<= iload_4 iload_4 iload_2 concat print_int iload_2 return_void nop
GP,SMALLEST,17,-35600694,4096,7,0.034275,0.966860844553,0.03248625,0.968535900599,if (I)< iload_3 iload_2 concat return_void print_int iload_3 if (I)< iload_4 iload_4 if (I)<= iload_1 iload_3 if (I)< iload_4 iload_4 concat iload_4 if (I)< iload_2 iload_4 iload_1 iload_3 print_int iload_4 if (I)< iload_3 iload_4 if (I)< iload_1 iload_2 concat iload_1 iload_2 iload_1 if (I)<= iload_2 iload_1 return_void nop if (I)<= iload_3 iload_2 iload_4 iload_2 return_void print_int iload_3 concat return_void print_int iload_2 iload_4
GP,SMALLEST,18,35904764,4096,7,0.068075,0.93626383915,0.07422875,0.930900425072,concat return_void return_void print_int iload_3 if (I)< iload_1 iload_2 iload_1 nop
GP,SMALLEST,19,-25549382,4096,7,0.061575,0.941996561713,0.07622375,0.929174811465,return_void return_void print_int iload_1
GP,SMALLEST,20,-17294485,4096,7,0.0162125,0.984046151765,0.0227975,0.977710641647,if (I)< iload_4 iload_2 if (I)<= iload_4 iload_3 return_void print_int iload_4 return_void print_int iload_3 return_void print_int iload_2
GP,SMALLEST,21,-323117,4096,7,0.07415,0.930968672904,0.07245875,0.932436795355,return_void return_void return_void return_void print_int iload_2
GP,SMALLEST,22,62096522,4096,7,0.0300125,0.970862004102,0.03347375,0.967610449709,concat if (I)<= iload_3 iload_4 concat concat iload_3 return_void print_int iload_3 concat iload_3 iload_3 print_int iload_4 return_void nop
GP,SMALLEST,23,46930681,4096,7,0.0608625,0.942629228576,0.07723,0.928306861116,return_void return_void return_void print_int iload_4
GP,SMALLEST,24,89313408,4096,7,0.014175,0.986023122242,0.0213775,0.979069932518,concat if (I)< iload_2 iload_3 concat iload_2 iload_1 if (I)<= iload_3 iload_1 return_void return_void print_int iload_3 concat concat return_void print_int iload_1 iload_1 print_int iload_3 return_void print_int iload_2
GP,SMALLEST,25,67418219,4096,7,0.0187625,0.981583048061,0.03074625,0.970170883474,if (I)<= iload_2 iload_4 return_void return_void print_int iload_2 concat concat if (I)< iload_2 iload_1 iload_4 iload_2 return_void print_int iload_4 return_void return_void print_int iload_4
GP,SMALLEST,26,29221320,4096,7,0.021175,0.979264083042,0.0217525,0.978710597723,if (I)< iload_3 iload_4 return_void print_int iload_3 if (I)<= iload_4 iload_2 return_void print_int iload_4 concat return_void print_int iload_2 concat concat nop iload_2 print_int iload_2
GP,SMALLEST,27,-55364164,4096,7,0.029025,0.9717936882,0.033515,0.967571830114,concat concat concat concat if (I)< iload_1 iload_2 return_void print_int iload_1 iload_1 return_void print_int iload_2 if (I)< iload_1 iload_1 concat iload_2 iload_1 iload_1 concat iload_3 nop return_void print_int iload_3
GP,SMALLEST,28,53154323,4096,7,0.0265625,0.974124809741,0.03345875,0.967624493963,concat if (I)< iload_1 iload_2 concat return_void return_void print_int iload_1 return_void return_void print_int iload_1 iload_2 return_void print_int iload_2
GP,SMALLEST,29,-2563461,4096,7,0.0752375,0.930027087039,0.07395875,0.931134459308,return_void print_int iload_4
GP,SMALLEST,30,-36699186,4096,7,0.077475,0.928095779484,0.0751775,0.930078986958,return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,1,-68909778,8192,7,0.0199125,0.980476266346,0.02208625,0.978391011522,if (I)<= iload_1 iload_3 if (I)<= iload_1 iload_2 return_void print_int iload_1 return_void print_int iload_2 return_void print_int iload_3
GP,SMALLEST,2,-32879208,8192,7,0.0752375,0.930027087039,0.07833,0.927359899103,return_void print_int iload_1
GP,SMALLEST,3,56512002,8192,7,0.0200125,0.9803801424,0.02333,0.977201880136,if (I)< iload_3 iload_3 return_void return_void print_int iload_3 if (I)<= iload_2 iload_3 if (I)< iload_4 iload_2 return_void print_int iload_4 concat return_void return_void print_int iload_2 iload_4 return_void print_int iload_3
GP,SMALLEST,4,-18699649,8192,7,0.025025,0.975585961318,0.03306,0.967997986564,concat concat iload_4 concat concat iload_4 if (I)< iload_4 iload_1 return_void print_int iload_4 return_void print_int iload_1 iload_4 iload_4
GP,SMALLEST,5,88185155,8192,7,0.0036,0.996412913511,0.00828875,0.991779388593,if (I)<= iload_4 iload_1 if (I)<= iload_4 iload_3 if (I)< iload_4 iload_2 return_void print_int iload_4 return_void return_void return_void print_int iload_2 return_void return_void print_int iload_3 concat if (I)< iload_1 iload_4 if (I)< iload_1 iload_2 return_void print_int iload_1 return_void print_int iload_2 concat return_void nop iload_3 return_void print_int iload_2
GP,SMALLEST,6,-85384174,8192,7,0.0288,0.97200622084,0.03229875,0.968711819132,if (I)< iload_2 iload_1 return_void print_int iload_2 concat return_void return_void print_int iload_1 iload_2
GP,SMALLEST,7,92298147,8192,7,0.028375,0.972407925125,0.0310525,0.969882716932,if (I)< iload_3 iload_1 return_void print_int iload_3 concat return_void print_int iload_1 print_int iload_1
GP,SMALLEST,8,13465213,8192,7,0.0131,0.987069390978,0.0198625,0.980524335388,if (I)< iload_1 iload_3 return_void return_void return_void print_int iload_1 if (I)<= iload_4 iload_3 return_void print_int iload_4 if (I)<= iload_3 iload_2 return_void print_int iload_3 if (I)< iload_4 iload_3 concat concat nop return_void nop iload_1 return_void print_int iload_2
GP,SMALLEST,9,51214112,8192,7,0.016125,0.984130889408,0.02107625,0.979358789317,concat concat if (I)< iload_1 iload_2 return_void print_int iload_1 iload_4 concat concat if (I)<= iload_2 iload_4 return_void print_int iload_2 iload_3 return_void print_int iload_4 print_int iload_4 return_void return_void return_void nop
GP,SMALLEST,10,84915058,8192,7,0.0249125,0.975693046967,0.03253125,0.968493689658,if (I)<= iload_4 iload_2 return_void print_int iload_4 concat return_void print_int iload_2 if (I)< iload_2 iload_3 return_void nop print_int iload_2
GP,SMALLEST,11,-72587906,8192,7,0.0694625,0.935049148521,0.0785275,0.927190080921,concat return_void return_void return_void print_int iload_2 if (I)< iload_1 iload_3 iload_3 print_int iload_2
GP,SMALLEST,12,-71215868,8192,7,0.0656125,0.938427430234,0.07431125,0.930828938075,return_void return_void return_void print_int iload_2
GP,SMALLEST,13,-15216496,8192,7,0.067425,0.9368339696,0.071275,0.933467130289,return_void return_void print_int iload_1
GP,SMALLEST,14,-58292158,8192,7,0.07025,0.934361130577,0.07165125,0.933139395862,return_void return_void return_void return_void print_int iload_3
GP,SMALLEST,15,61468199,8192,7,0.02905,0.971770079199,0.03286375,0.968181911699,concat concat if (I)< iload_1 iload_4 return_void return_void print_int iload_1 iload_1 return_void print_int iload_4 if (I)< iload_2 iload_1 concat if (I)<= iload_4 iload_4 if (I)<= iload_4 iload_4 if (I)< iload_3 iload_4 iload_1 print_int iload_1 nop nop return_void nop iload_1
GP,SMALLEST,16,59807668,8192,7,0.02875,0.97205346294,0.0330575,0.96800032912,concat if (I)< iload_2 iload_3 return_void return_void print_int iload_2 return_void print_int iload_3 concat iload_1 concat iload_3 if (I)<= iload_4 iload_2 return_void print_int iload_3 iload_3
GP,SMALLEST,17,-94000973,8192,7,0.0657625,0.938295351919,0.0726375,0.932281409143,concat return_void print_int iload_2 concat iload_1 concat print_int iload_2 print_int iload_1
GP,SMALLEST,18,-29905739,8192,7,0.0634625,0.940324647084,0.07312875,0.931854635336,return_void return_void return_void print_int iload_1
GP,SMALLEST,19,44306858,8192,7,0.0650125,0.938956115539,0.07575625,0.929578610396,return_void return_void print_int iload_1
GP,SMALLEST,20,21521354,8192,7,0.0287,0.972100709634,0.0329475,0.968103412807,if (I)<= iload_4 iload_2 return_void print_int iload_4 return_void print_int iload_2
GP,SMALLEST,21,86829686,8192,7,0.0131375,0.987032855856,0.0229825,0.97753382878,if (I)<= iload_3 iload_3 if (I)<= iload_3 iload_3 if (I)<= iload_2 iload_4 return_void print_int iload_2 if (I)< iload_3 iload_4 return_void print_int iload_3 concat return_void print_int iload_4 print_int iload_2 return_void return_void nop return_void return_void nop
GP,SMALLEST,22,-74364810,8192,7,0.0203125,0.980091883614,0.03259375,0.968435069455,if (I)< iload_4 iload_3 return_void return_void return_void print_int iload_4 return_void print_int iload_3
GP,SMALLEST,23,-42137644,8192,7,0.0251375,0.975478899172,0.034585,0.966571137219,concat concat concat concat if (I)<= iload_3 iload_4 nop return_void print_int iload_4 concat return_void print_int iload_3 print_int iload_3 if (I)< iload_2 iload_4 print_int iload_3 concat iload_1 concat if (I)< iload_3 iload_4 iload_1 iload_3 iload_2 print_int iload_1 print_int iload_4
GP,SMALLEST,24,13485746,8192,7,0.0121875,0.987959246681,0.021225,0.979216137482,concat if (I)< iload_1 iload_2 print_int iload_1 if (I)< iload_3 iload_2 print_int iload_3 print_int iload_2 return_void nop
GP,SMALLEST,25,-58946840,8192,7,0.0672875,0.936954663106,0.0752675,0.930001139251,return_void return_void return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,26,-57594137,8192,7,0.0146875,0.985525100092,0.0172025,0.98308842143,if (I)< iload_1 iload_2 return_void print_int iload_1 if (I)< iload_4 iload_2 concat return_void print_int iload_4 return_void return_void print_int iload_2 if (I)<= iload_2 iload_3 return_void print_int iload_2 return_void print_int iload_3
GP,SMALLEST,27,40874236,8192,7,0.0601375,0.943273867777,0.07335875,0.931654956928,return_void return_void print_int iload_2
GP,SMALLEST,28,-96427811,8192,7,0.0679875,0.936340547057,0.07232625,0.932552010174,return_void return_void return_void print_int iload_3
GP,SMALLEST,29,90998101,8192,7,0.0639625,0.939882749627,0.0770125,0.928494330381,return_void return_void print_int iload_1
GP,SMALLEST,30,-82786426,8192,7,0.0303625,0.970532215604,0.03404375,0.967077069998,concat concat iload_3 if (I)< iload_1 iload_2 print_int iload_1 if (I)< iload_4 iload_3 print_int iload_2 print_int iload_2 concat return_void nop concat return_void print_int iload_1 if (I)<= iload_3 iload_4 iload_2 iload_3
