Algorithm,Benchmark,Rep,Seed,Evals,MaxLength,Levels,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
UCT,MEDIAN,26,41952351,32768,100,0,0.025387500000000004,0.9752410674013484,0.03065250000000001,0.9702591319576677,(17) concat if (I)< iload_1 iload_3 iload_3 if (I)<= iload_1 iload_2 return_void print_int iload_1 iload_3 return_void print_int iload_2 
UCT,MEDIAN,27,-97937858,32768,100,0,0.033637499999999994,0.9674571597876431,0.041998749999999974,0.9596940495370078,(21) concat iload_3 if (I)< iload_2 iload_1 concat concat iload_1 print_int iload_3 return_void return_void nop concat iload_3 return_void return_void return_void print_int iload_2 
UCT,MEDIAN,28,53651189,32768,100,0,0.0229875,0.9775290509414827,0.029832500000000005,0.9710316969021662,(17) if (I)< iload_1 iload_2 if (I)<= iload_1 iload_3 return_void print_int iload_2 return_void print_int iload_1 return_void print_int iload_2 
UCT,MEDIAN,29,-93032389,32768,100,0,0.0333125,0.9677614468033628,0.03380999999999999,0.9672957313239378,(24) if (I)< iload_1 iload_2 concat return_void print_int iload_3 if (I)<= iload_3 iload_2 nop iload_3 if (I)< iload_2 iload_3 return_void print_int iload_1 return_void print_int iload_2 
UCT,MEDIAN,30,-82686420,32768,100,0,0.028637499999999996,0.9721597744589322,0.03107625000000001,0.9698603764755517,(19) concat if (I)< iload_3 iload_2 if (I)<= iload_3 iload_1 return_void print_int iload_1 iload_1 return_void print_int iload_1 return_void print_int iload_3 
Algorithm,Benchmark,Rep,Seed,Evals,MaxLength,Levels,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
UCT,SMALLEST,1,-35244620,1,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,2,67576915,1,100,0,0.5,0.6666666666666666,0.5,0.6666666666666666,(11) concat return_void return_void nop return_void return_void return_void return_void return_void print_int iload_1 
UCT,SMALLEST,3,23236990,1,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_3 
UCT,SMALLEST,4,69802249,1,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,5,1547234,1,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,6,36135505,1,100,0,0.07397500000000004,0.9311203705859074,0.0726712499999999,0.9322520763001713,(4) return_void return_void print_int iload_4 
UCT,SMALLEST,7,28132200,1,100,0,0.29276875,0.7735335496004215,0.2870825000000001,0.7769509724512608,(6) concat print_int iload_1 return_void print_int iload_3 
UCT,SMALLEST,8,-40800716,1,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_2 
UCT,SMALLEST,9,-82406965,1,100,0,1.0,0.5,1.0,0.5,(19) concat iload_3 if (I)< iload_2 iload_3 iload_2 concat return_void print_int iload_3 if (I)< iload_3 iload_1 nop return_void print_int iload_4 
UCT,SMALLEST,10,15196437,1,100,0,1.0,0.5,1.0,0.5,(8) concat if (I)<= iload_2 iload_2 iload_1 nop iload_4 
UCT,SMALLEST,11,-22305854,1,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,12,-2848597,1,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,13,-58342512,1,100,0,0.06497499999999999,0.9389891781497218,0.07300125000000003,0.9319653635072651,(11) concat concat return_void print_int iload_3 iload_2 return_void return_void return_void print_int iload_3 
UCT,SMALLEST,14,73720754,1,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,15,52558922,1,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,16,-77463988,1,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_2 
UCT,SMALLEST,17,-56756044,1,100,0,0.07721250000000002,0.9283219420495028,0.07685374999999997,0.9286312092055212,(15) concat return_void print_int iload_4 concat if (I)<= iload_2 iload_4 nop return_void print_int iload_4 print_int iload_4 
UCT,SMALLEST,18,32944047,1,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,19,-62630220,1,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_1 
UCT,SMALLEST,20,47970121,1,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,21,-63038264,1,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_2 
UCT,SMALLEST,22,-54399294,1,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,23,-35975691,1,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,24,29483082,1,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,25,96876251,1,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,26,55699568,1,100,0,1.0,0.5,1.0,0.5,(10) concat print_int iload_2 if (I)< iload_2 iload_3 nop print_int iload_1 
UCT,SMALLEST,27,-75627097,1,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,28,-6828946,1,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,29,-84181171,1,100,0,0.076325,0.9290874038975216,0.0769837499999999,0.9285191164676349,(3) return_void print_int iload_2 
UCT,SMALLEST,30,-44105572,1,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,1,63758016,2,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,2,-49334354,2,100,0,0.07793749999999997,0.927697570591987,0.07488874999999999,0.9303288363563207,(4) return_void return_void print_int iload_1 
UCT,SMALLEST,3,-7239531,2,100,0,1.0,0.5,1.0,0.5,(29) if (I)< iload_1 iload_2 iload_4 concat if (I)< iload_3 iload_4 print_int iload_4 return_void nop concat if (I)< iload_2 iload_1 if (I)<= iload_4 iload_1 iload_3 nop iload_4 return_void print_int iload_1 
UCT,SMALLEST,4,94045714,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,5,-73289448,2,100,0,0.06131249999999997,0.9422295506742832,0.07833125000000002,0.927358824109011,(5) return_void return_void return_void print_int iload_1 
UCT,SMALLEST,6,-87145584,2,100,0,1.0,0.5,1.0,0.5,(15) if (I)< iload_2 iload_2 iload_2 if (I)<= iload_1 iload_4 return_void print_int iload_3 return_void print_int iload_4 
UCT,SMALLEST,7,-6398824,2,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,8,36119387,2,100,0,1.0,0.5,1.0,0.5,(12) concat nop concat iload_2 if (I)< iload_1 iload_1 print_int iload_4 print_int iload_1 
UCT,SMALLEST,9,45177514,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,10,-10473265,2,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,11,-38564265,2,100,0,0.07195000000000001,0.9328793320583982,0.07265499999999994,0.9322661992905455,(3) return_void print_int iload_1 
UCT,SMALLEST,12,-36887370,2,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,13,-37449053,2,100,0,0.07302499999999999,0.9319447356771744,0.07649375000000004,0.9289417611574614,(25) concat concat return_void return_void return_void print_int iload_1 iload_3 if (I)<= iload_4 iload_3 if (I)< iload_2 iload_4 print_int iload_4 nop concat return_void nop return_void print_int iload_3 
UCT,SMALLEST,14,53987041,2,100,0,1.0,0.5,1.0,0.5,(16) if (I)<= iload_2 iload_1 concat concat concat iload_1 print_int iload_4 print_int iload_4 iload_4 return_void print_int iload_4 
UCT,SMALLEST,15,-60692253,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,16,7446774,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,17,-57605127,2,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,18,-91855646,2,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,19,5122403,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,20,-83594197,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,21,-35308111,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,22,-48221270,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,23,-82847709,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,24,-26119247,2,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,25,-32263625,2,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_1 
UCT,SMALLEST,26,-77666556,2,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,27,-19753072,2,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,28,-28007842,2,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_2 
UCT,SMALLEST,29,-92755102,2,100,0,0.0733125,0.9316951027776159,0.07614250000000002,0.9292449652346227,(5) concat nop return_void print_int iload_1 
UCT,SMALLEST,30,59169052,2,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,1,-64569577,4,100,0,1.0,0.5,1.0,0.5,(15) if (I)< iload_2 iload_1 print_int iload_3 concat if (I)< iload_4 iload_4 iload_4 iload_2 print_int iload_1 
UCT,SMALLEST,2,16973087,4,100,0,0.07941249999999997,0.9264298866281427,0.07432250000000008,0.9308191906992546,(6) return_void return_void return_void return_void print_int iload_1 
UCT,SMALLEST,3,79335401,4,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,4,98685858,4,100,0,0.0683375,0.9360337908198486,0.07425874999999993,0.9308744285303705,(3) return_void print_int iload_1 
UCT,SMALLEST,5,85538884,4,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,6,62084492,4,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,7,14737300,4,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,8,39239703,4,100,0,0.07361250000000003,0.9314347588166121,0.07557000000000003,0.9297395799436579,(3) return_void print_int iload_2 
UCT,SMALLEST,9,67236278,4,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,10,-98609254,4,100,0,1.0,0.5,1.0,0.5,(1) iload_3 
UCT,SMALLEST,11,83101719,4,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,12,61392835,4,100,0,0.09017499999999998,0.9172839223060518,0.07729249999999997,0.9282530046389444,(3) return_void print_int iload_1 
UCT,SMALLEST,13,75483324,4,100,0,0.0851375,0.9215422008731612,0.07330375000000006,0.9317026983274772,(3) return_void print_int iload_4 
UCT,SMALLEST,14,-97486630,4,100,0,0.07725000000000001,0.9282896263634254,0.07969749999999996,0.9261853435800306,(4) return_void return_void print_int iload_1 
UCT,SMALLEST,15,-12136806,4,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,16,-12569268,4,100,0,0.09144999999999998,0.9162123780292272,0.07503875000000006,0.9301990277094663,(3) return_void print_int iload_2 
UCT,SMALLEST,17,59964197,4,100,0,0.08530000000000001,0.9214042200313278,0.07318375000000003,0.9318068783654243,(7) return_void return_void return_void return_void return_void print_int iload_2 
UCT,SMALLEST,18,60155828,4,100,0,1.0,0.5,1.0,0.5,(1) iload_4 
UCT,SMALLEST,19,-15439572,4,100,0,0.08661250000000001,0.9202912721876474,0.0721124999999999,0.9327379356177642,(4) return_void return_void print_int iload_3 
UCT,SMALLEST,20,-79422185,4,100,0,1.0,0.5,1.0,0.5,(1) iload_2 
UCT,SMALLEST,21,-17649986,4,100,0,0.08029999999999998,0.9256687957048968,0.07330125000000011,0.9317048685073271,(3) return_void print_int iload_3 
UCT,SMALLEST,22,-93368461,4,100,0,0.064875,0.9390773564972414,0.07264499999999982,0.9322748905742348,(4) return_void return_void print_int iload_2 
UCT,SMALLEST,23,-14636362,4,100,0,0.07012499999999998,0.9344702721644668,0.08026625000000008,0.9256977157251742,(3) return_void print_int iload_1 
UCT,SMALLEST,24,72872539,4,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,25,63515825,4,100,0,0.08369999999999997,0.9227646027498386,0.07514499999999993,0.930107101832776,(4) return_void return_void print_int iload_4 
UCT,SMALLEST,26,8865608,4,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,27,56467656,4,100,0,0.07523750000000003,0.9300270870389099,0.07606874999999998,0.9293086524443722,(7) concat iload_4 return_void return_void return_void print_int iload_4 
UCT,SMALLEST,28,-94948103,4,100,0,1.0,0.5,1.0,0.5,(1) iload_1 
UCT,SMALLEST,29,-65207145,4,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,SMALLEST,30,83236641,4,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_1 
UCT,SMALLEST,1,-64442828,8,100,0,0.06693750000000002,0.9372620233143928,0.07676000000000001,0.9287120621122628,(3) return_void print_int iload_4 
UCT,SMALLEST,2,-4904872,8,100,0,0.07777500000000002,0.9278374428800075,0.07763499999999993,0.9279579820625723,(5) concat nop return_void print_int iload_2 
UCT,SMALLEST,3,-8505040,8,100,0,0.06992500000000003,0.9346449517489543,0.07618875,0.9292050302514312,(8) concat return_void return_void return_void print_int iload_3 print_int iload_3 
UCT,SMALLEST,4,-73506979,8,100,0,0.06925,0.9352349777881692,0.07547499999999986,0.9298217066877427,(7) concat iload_4 concat iload_2 return_void print_int iload_2 
UCT,SMALLEST,5,22239173,8,100,0,0.0784,0.9272997032640949,0.07341999999999992,0.9316017961282631,(5) return_void return_void return_void print_int iload_4 
UCT,SMALLEST,6,-63778320,8,100,0,0.0742875,0.9308495165400323,0.07481250000000002,0.9303948363086585,(3) return_void print_int iload_1 
UCT,SMALLEST,7,2616201,8,100,0,0.07665,0.9288069474759673,0.07602750000000004,0.9293442779111127,(4) return_void return_void print_int iload_1 
UCT,SMALLEST,8,-83895424,8,100,0,0.0741375,0.9309795068136063,0.07568374999999998,0.929641263057102,(3) return_void print_int iload_3 
UCT,SMALLEST,9,6558624,8,100,0,0.072975,0.9319881637503203,0.07349874999999992,0.9315334554418438,(10) concat iload_4 return_void return_void return_void return_void return_void return_void print_int iload_3 
UCT,SMALLEST,10,-23558015,8,100,0,1.0,0.5,1.0,0.5,(2) print_int iload_3 
UCT,SMALLEST,11,3922460,8,100,0,0.30772499999999997,0.7646867651838115,0.2942925000000002,0.7726228808403046,(12) if (I)<= iload_1 iload_4 return_void return_void nop return_void return_void return_void print_int iload_2 
UCT,SMALLEST,12,50409744,8,100,0,0.07017500000000003,0.9344266124699231,0.0773837499999999,0.9281743854035297,(6) return_void return_void return_void return_void print_int iload_2 
UCT,SMALLEST,13,74719746,8,100,0,0.073825,0.9312504365236421,0.07582,0.9295235262404491,(5) concat iload_1 return_void print_int iload_4 
UCT,SMALLEST,14,-62410085,8,100,0,0.2909999999999998,0.774593338497289,0.28824875000000044,0.7762475996968751,(10) concat print_int iload_2 concat iload_1 return_void return_void return_void print_int iload_2 
UCT,SMALLEST,15,-8232803,8,100,0,0.5,0.6666666666666666,0.5,0.6666666666666666,(4) return_void return_void return_void nop 
UCT,SMALLEST,16,-28653661,8,100,0,0.08316249999999999,0.923222508164749,0.07383624999999999,0.931240680317879,(5) return_void return_void return_void print_int iload_1 
UCT,SMALLEST,17,73199054,8,100,0,0.0704125,0.9342192846215828,0.07539624999999994,0.9298897964355001,(3) return_void print_int iload_4 
UCT,SMALLEST,18,-19153621,8,100,0,0.08218749999999997,0.9240542881894312,0.07253249999999993,0.9323726786833967,(3) return_void print_int iload_2 
UCT,SMALLEST,19,72863646,8,100,0,0.06793749999999998,0.936384385790367,0.07256249999999995,0.9323465998484938,(3) return_void print_int iload_3 
UCT,SMALLEST,20,4563929,8,100,0,0.06031250000000001,0.9431181844974948,0.07123000000000004,0.9335063431756018,(6) return_void return_void return_void return_void print_int iload_4 
UCT,SMALLEST,21,27286777,8,100,0,0.07612500000000001,0.9292600766639564,0.07747125000000014,0.9280990096023443,(3) return_void print_int iload_1 
UCT,SMALLEST,22,10794516,8,100,0,0.07501250000000001,0.9302217416076558,0.07044624999999993,0.9341898297088715,(5) return_void return_void return_void print_int iload_2 
UCT,SMALLEST,23,90671912,8,100,0,0.0812625,0.9248447994820869,0.07529625000000005,0.92997627398031,(5) concat nop return_void print_int iload_1 
UCT,SMALLEST,24,29329998,8,100,0,0.08317500000000003,0.9232118540402059,0.07541375000000008,0.9298746645186562,(3) return_void print_int iload_4 
UCT,SMALLEST,25,54294792,8,100,0,0.5,0.6666666666666666,0.5,0.6666666666666666,(5) concat return_void nop print_int iload_3 
UCT,SMALLEST,26,-40716221,8,100,0,0.07859999999999999,0.9271277582050806,0.07501625000000009,0.930218496697143,(3) return_void print_int iload_2 
UCT,SMALLEST,27,67154627,8,100,0,0.07071249999999996,0.9339575282814014,0.07639625000000001,0.9290259047260709,(3) return_void print_int iload_2 
UCT,SMALLEST,28,-78270026,8,100,0,0.06567499999999998,0.9383723930841955,0.07620374999999995,0.9291920791021218,(7) concat iload_3 return_void return_void return_void print_int iload_4 
UCT,SMALLEST,29,1689401,8,100,0,0.0837375,0.9227326728105284,0.07222499999999994,0.9326400708806454,(3) return_void print_int iload_3 
UCT,SMALLEST,30,-94912673,8,100,0,0.07605,0.9293248454997445,0.07626625,0.929138119865786,(3) return_void print_int iload_2 
UCT,SMALLEST,1,-10645103,16,100,0,0.073175,0.9318144757378806,0.07769999999999995,0.9279020135473695,(3) return_void print_int iload_4 
UCT,SMALLEST,2,56138094,16,100,0,0.07423750000000001,0.9308928425976565,0.07480249999999994,0.9304034927347118,(7) return_void return_void return_void return_void return_void print_int iload_1 
UCT,SMALLEST,3,87462655,16,100,0,0.07071250000000001,0.9339575282814014,0.07595375000000001,0.9294079787351454,(3) return_void print_int iload_4 
UCT,SMALLEST,4,76720366,16,100,0,0.08736249999999998,0.9196565082941521,0.07463499999999992,0.9305485118202924,(4) return_void return_void print_int iload_3 
UCT,SMALLEST,5,16648267,16,100,0,0.07390000000000002,0.9311853990129434,0.07498999999999997,0.930241211546154,(5) return_void return_void return_void print_int iload_4 
UCT,SMALLEST,6,-96832804,16,100,0,0.06008750000000003,0.9433183581543976,0.07447249999999986,0.930689245187755,(3) return_void print_int iload_2 
UCT,SMALLEST,7,-20354631,16,100,0,0.06964999999999998,0.9348852428364418,0.07457874999999996,0.9305972223999405,(3) return_void print_int iload_1 
UCT,SMALLEST,8,2750531,16,100,0,0.07035,0.9342738356612323,0.08056625000000008,0.925440712219172,(4) return_void return_void print_int iload_2 
UCT,SMALLEST,9,77459689,16,100,0,0.07043750000000003,0.9341974659893736,0.07444749999999982,0.9307109002533862,(4) return_void return_void print_int iload_1 
UCT,SMALLEST,10,89407637,16,100,0,0.07571249999999999,0.9296164170259246,0.07644125000000013,0.9289870673387886,(8) concat concat iload_2 nop return_void return_void print_int iload_3 
